State,Year,quarter,state_total_pop,state_emp_total,state_hires_total,state_avg_earnings,econ_emp_per_1k,econ_hires_per_1k,econ_hire_rate,growth_emp_qoq,growth_earn_qoq,growth_emp_yoy,STATE_# Alcohol-Impaired Driving Deaths,STATE_# Driving Deaths,STATE_Premature Deaths,STATE_% Adults with Obesity,STATE_% Children in Poverty,STATE_% Children in Single-Parent Households,STATE_% Drive Alone to Work,STATE_% Excessive Drinking,STATE_% Fair or Poor Health,STATE_% Long Commute - Drives Alone,STATE_% Low Birthweight,STATE_% Severe Housing Problems,STATE_% Smokers,STATE_% Some College,STATE_% Unemployed,STATE_% Uninsured,STATE_% With Access to Exercise Opportunities,STATE_Food Environment Index,STATE_Income Ratio,STATE_Mentally Unhealthy Days,STATE_Physically Unhealthy Days,STATE_Preventable Hospitalization Rate,STATE_Primary Care Physicians Rate,STATE_Social Association Rate,STATE_Teen Birth Rate,STATE_Violent Crime Rate
Georgia,2015,3,10183353,3526485,734630,3755.376623,346.2990039,72.14028621,0.208317914,0.020796077,-0.009322226,0.033682996,1451,6133,110837,28.57517421,26.97643239,37.25427529,79.49625828,12.28714798,14.62048927,38.23287408,9.40667479,18.02316395,16.73338514,60.32735395,8.254970006,20.72370157,75.80776087,6.571294965,4.796988475,3.101456917,3.25159774,58.59934679,63.6698946,8.917187841,45.18950935,382.2070015
Georgia,2015,4,10183353,3540203,720842,4206.169494,347.6461044,70.78631174,0.203616007,0.003889992,0.120039324,0.033707744,1451,6133,110837,28.57517421,26.97643239,37.25427529,79.49625828,12.28714798,14.62048927,38.23287408,9.40667479,18.02316395,16.73338514,60.32735395,8.254970006,20.72370157,75.80776087,6.571294965,4.796988475,3.101456917,3.25159774,58.59934679,63.6698946,8.917187841,45.18950935,382.2070015
Georgia,2016,1,10308442,3542953,655793,4204.412721,343.6943235,63.617082,0.185097855,0.000776792,-0.000417666,0.033887023,1420,6008,113345,28.90177337,26.5910389,37.48938323,79.61956686,15.86840072,16.98619399,38.73574716,9.377670282,18.33086753,16.16709219,60.71401933,7.261966347,21.13768423,75.69521348,6.561754153,4.806956835,3.795015299,3.800769825,53.86417644,65.15971419,8.984308997,42.00831294,381.9360605
Georgia,2016,2,10308442,3572847,792619,3893.325718,346.5942768,76.8902808,0.221845212,0.008437594,-0.073990596,0.034216281,1420,6008,113345,28.90177337,26.5910389,37.48938323,79.61956686,15.86840072,16.98619399,38.73574716,9.377670282,18.33086753,16.16709219,60.71401933,7.261966347,21.13768423,75.69521348,6.561754153,4.806956835,3.795015299,3.800769825,53.86417644,65.15971419,8.984308997,42.00831294,381.9360605
Georgia,2016,3,10308442,3632894,814004,3970.199143,352.4193084,78.9647941,0.224064892,0.016806485,0.019744925,0.030174239,1420,6008,113345,28.90177337,26.5910389,37.48938323,79.61956686,15.86840072,16.98619399,38.73574716,9.377670282,18.33086753,16.16709219,60.71401933,7.261966347,21.13768423,75.69521348,6.561754153,4.806956835,3.795015299,3.800769825,53.86417644,65.15971419,8.984308997,42.00831294,381.9360605
Georgia,2016,4,10308442,3642259,749357,4166.239998,353.3277871,72.69352634,0.205739625,0.002577835,0.049378091,0.028827725,1420,6008,113345,28.90177337,26.5910389,37.48938323,79.61956686,15.86840072,16.98619399,38.73574716,9.377670282,18.33086753,16.16709219,60.71401933,7.261966347,21.13768423,75.69521348,6.561754153,4.806956835,3.795015299,3.800769825,53.86417644,65.15971419,8.984308997,42.00831294,381.9360605
Georgia,2017,1,10417031,3636207,717585,4474.513466,349.0636631,68.88575065,0.197344376,-0.001661606,0.073993209,0.026320981,1448,6191,116817,29.56028588,24.9942274,37.54436498,79.75392041,16.39415816,17.34480915,39.12736003,9.360124941,18.3759856,16.94118888,61.12539672,5.927696583,18.00227503,0,6.638066163,4.80247573,3.753827135,3.843816317,50.84234139,65.52852057,8.891030286,38.55655167,371.3818977
Georgia,2017,2,10417031,3653215,843218,3967.798718,350.696374,80.94609683,0.230815323,0.004677401,-0.113244658,0.022494106,1448,6191,116817,29.56028588,24.9942274,37.54436498,79.75392041,16.39415816,17.34480915,39.12736003,9.360124941,18.3759856,16.94118888,61.12539672,5.927696583,18.00227503,0,6.638066163,4.80247573,3.753827135,3.843816317,50.84234139,65.52852057,8.891030286,38.55655167,371.3818977
Georgia,2017,3,10417031,3712127,807968,3920.24316,356.3517282,77.56221518,0.217656346,0.01612607,-0.011985376,0.021809885,1448,6191,116817,29.56028588,24.9942274,37.54436498,79.75392041,16.39415816,17.34480915,39.12736003,9.360124941,18.3759856,16.94118888,61.12539672,5.927696583,18.00227503,0,6.638066163,4.80247573,3.753827135,3.843816317,50.84234139,65.52852057,8.891030286,38.55655167,371.3818977
Georgia,2017,4,10417031,3712586,801377,4289.561541,356.3957907,76.92950131,0.215854124,0.000123649,0.094208029,0.019308621,1448,6191,116817,29.56028588,24.9942274,37.54436498,79.75392041,16.39415816,17.34480915,39.12736003,9.360124941,18.3759856,16.94118888,61.12539672,5.927696583,18.00227503,0,6.638066163,4.80247573,3.753827135,3.843816317,50.84234139,65.52852057,8.891030286,38.55655167,371.3818977
Georgia,2018,1,10519389,3708711,738253,4585.368885,352.559545,70.18021674,0.199059188,-0.001043747,0.068959809,0.019939459,1521,6522,0,30.19022877,23.37900707,37.70398892,79.77339516,16.09162868,17.44936398,39.6751757,9.398350472,18.13727217,17.41186463,61.79593156,5.425483401,15.77076538,77.3128417,7.083190278,4.768000041,3.709806851,3.798797775,48.85017316,65.67946789,8.834514754,31.89551168,370.6722834
Georgia,2018,2,10519389,3715131,878700,4068.854984,353.1698467,83.53146746,0.236519251,0.00173106,-0.112643915,0.016948359,1521,6522,0,30.19022877,23.37900707,37.70398892,79.77339516,16.09162868,17.44936398,39.6751757,9.398350472,18.13727217,17.41186463,61.79593156,5.425483401,15.77076538,77.3128417,7.083190278,4.768000041,3.709806851,3.798797775,48.85017316,65.67946789,8.834514754,31.89551168,370.6722834
Georgia,2018,3,10519389,3780908,891549,4078.237387,359.4227764,84.75292624,0.235802881,0.017705163,0.002305907,0.01852873,1521,6522,0,30.19022877,23.37900707,37.70398892,79.77339516,16.09162868,17.44936398,39.6751757,9.398350472,18.13727217,17.41186463,61.79593156,5.425483401,15.77076538,77.3128417,7.083190278,4.768000041,3.709806851,3.798797775,48.85017316,65.67946789,8.834514754,31.89551168,370.6722834
Georgia,2018,4,10519389,3824120,831314,4378.418965,363.5306195,79.02683321,0.217387007,0.011429001,0.073605715,0.030042132,1521,6522,0,30.19022877,23.37900707,37.70398892,79.77339516,16.09162868,17.44936398,39.6751757,9.398350472,18.13727217,17.41186463,61.79593156,5.425483401,15.77076538,77.3128417,7.083190278,4.768000041,3.709806851,3.798797775,48.85017316,65.67946789,8.834514754,31.89551168,370.6722834
Georgia,2019,1,10628020,3800729,753657,4715.175943,357.6140241,70.91226776,0.198292749,-0.006116701,0.076912918,0.024811316,1540,6872,0,30.28603592,21.7442695,37.27632081,79.6848636,16.09908828,17.43389763,40.40219081,9.419564615,17.60574917,17.40296543,62.07223785,4.787996466,14.89600761,76.66151361,7.161182327,4.724159919,3.708533214,3.79684706,4780.660346,65.58934991,8.83977929,29.14533667,378.0889157
Georgia,2019,2,10628020,3792597,895126,4218.697227,356.8488768,84.22321373,0.236019277,-0.00213959,-0.105293784,0.020851485,1540,6872,0,30.28603592,21.7442695,37.27632081,79.6848636,16.09908828,17.43389763,40.40219081,9.419564615,17.60574917,17.40296543,62.07223785,4.787996466,14.89600761,76.66151361,7.161182327,4.724159919,3.708533214,3.79684706,4780.660346,65.58934991,8.83977929,29.14533667,378.0889157
Georgia,2019,3,10628020,3861402,884762,4173.449854,363.3228014,83.24805561,0.229129731,0.018141922,-0.010725437,0.021289595,1540,6872,0,30.28603592,21.7442695,37.27632081,79.6848636,16.09908828,17.43389763,40.40219081,9.419564615,17.60574917,17.40296543,62.07223785,4.787996466,14.89600761,76.66151361,7.161182327,4.724159919,3.708533214,3.79684706,4780.660346,65.58934991,8.83977929,29.14533667,378.0889157
Georgia,2019,4,10628020,3880477,831254,4528.696618,365.1175854,78.21343957,0.214214387,0.004939916,0.08512065,0.014737247,1540,6872,0,30.28603592,21.7442695,37.27632081,79.6848636,16.09908828,17.43389763,40.40219081,9.419564615,17.60574917,17.40296543,62.07223785,4.787996466,14.89600761,76.66151361,7.161182327,4.724159919,3.708533214,3.79684706,4780.660346,65.58934991,8.83977929,29.14533667,378.0889157
Georgia,2020,1,10732888,3874193,742728,4812.473544,360.9646351,69.20113207,0.191711667,-0.001619389,0.062661942,0.019328923,1548,7196,131421,31.97049249,21.1695433,37.15778532,79.71067228,16.10484038,17.63619086,41.22645945,9.528343273,16.8445788,16.45169918,62.68290508,3.983829057,15.5345681,76.31545784,7.206081541,4.697158542,3.757217062,3.458021456,4835.061013,67.18050882,8.474687291,26.65305043,378.0221915
Georgia,2020,2,10732888,3674861,589996,4180.775256,342.3925601,54.97085221,0.160549202,-0.051451231,-0.131262704,-0.031043636,1548,7196,131421,31.97049249,21.1695433,37.15778532,79.71067228,16.10484038,17.63619086,41.22645945,9.528343273,16.8445788,16.45169918,62.68290508,3.983829057,15.5345681,76.31545784,7.206081541,4.697158542,3.757217062,3.458021456,4835.061013,67.18050882,8.474687291,26.65305043,378.0221915
Georgia,2020,3,10732888,3600668,849165,4479.492219,335.479882,79.11803421,0.235835406,-0.020189335,0.071450137,-0.067523143,1548,7196,131421,31.97049249,21.1695433,37.15778532,79.71067228,16.10484038,17.63619086,41.22645945,9.528343273,16.8445788,16.45169918,62.68290508,3.983829057,15.5345681,76.31545784,7.206081541,4.697158542,3.757217062,3.458021456,4835.061013,67.18050882,8.474687291,26.65305043,378.0221915
Georgia,2020,4,10732888,3664246,913672,5097.662853,341.4035439,85.12825253,0.249347888,0.017657279,0.138000158,-0.055722789,1548,7196,131421,31.97049249,21.1695433,37.15778532,79.71067228,16.10484038,17.63619086,41.22645945,9.528343273,16.8445788,16.45169918,62.68290508,3.983829057,15.5345681,76.31545784,7.206081541,4.697158542,3.757217062,3.458021456,4835.061013,67.18050882,8.474687291,26.65305043,378.0221915
Georgia,2021,1,10792060,3729263,792769,4945.503836,345.5561774,73.45854267,0.212580609,0.017743623,-0.02984878,-0.037409081,1524,7523,132779,32.29720065,19.67893307,30.54740445,79.50473811,17.29555281,18.93147257,41.94880633,9.625005787,16.23048012,17.7590212,63.0708898,3.466360938,15.91394666,76.267259,7.556675102,4.645478367,4.284892033,4.021608593,4718.857105,66.2416358,8.338005252,24.66066461,376.284904
Georgia,2021,2,10792060,3776841,1010295,4697.836019,349.9647889,93.61465744,0.267497361,0.012758017,-0.05007939,0.027750709,1524,7523,132779,32.29720065,19.67893307,30.54740445,79.50473811,17.29555281,18.93147257,41.94880633,9.625005787,16.23048012,17.7590212,63.0708898,3.466360938,15.91394666,76.267259,7.556675102,4.645478367,4.284892033,4.021608593,4718.857105,66.2416358,8.338005252,24.66066461,376.284904
Georgia,2021,3,10792060,3841466,1054701,4738.310854,355.9529877,97.72934917,0.274556901,0.017110861,0.008615634,0.066875924,1524,7523,132779,32.29720065,19.67893307,30.54740445,79.50473811,17.29555281,18.93147257,41.94880633,9.625005787,16.23048012,17.7590212,63.0708898,3.466360938,15.91394666,76.267259,7.556675102,4.645478367,4.284892033,4.021608593,4718.857105,66.2416358,8.338005252,24.66066461,376.284904
Georgia,2021,4,10792060,3888123,1004453,5365.710515,360.2762587,93.07333354,0.258338792,0.012145624,0.132409983,0.061097699,1524,7523,132779,32.29720065,19.67893307,30.54740445,79.50473811,17.29555281,18.93147257,41.94880633,9.625005787,16.23048012,17.7590212,63.0708898,3.466360938,15.91394666,76.267259,7.556675102,4.645478367,4.284892033,4.021608593,4718.857105,66.2416358,8.338005252,24.66066461,376.284904
Georgia,2022,1,10931805,3876330,957474,5397.680329,354.5919452,87.58608482,0.247005286,-0.003033083,0.00595817,0.039435942,1606,7755,142841,33.81779192,19.63543994,30.52844792,78.08493503,17.66046876,20.42124796,42.16142579,9.67807474,15.80616505,18.2250641,63.75134278,6.500138855,15.73169368,70.73628156,7.507684861,4.625211974,5.017039674,4.337702643,4206.450083,66.88709934,8.330036899,22.90833279,375.5066591
Georgia,2022,2,10931805,3994444,1046592,4970.060869,365.3965653,95.73826097,0.262011935,0.030470574,-0.07922282,0.057615081,1606,7755,142841,33.81779192,19.63543994,30.52844792,78.08493503,17.66046876,20.42124796,42.16142579,9.67807474,15.80616505,18.2250641,63.75134278,6.500138855,15.73169368,70.73628156,7.507684861,4.625211974,5.017039674,4.337702643,4206.450083,66.88709934,8.330036899,22.90833279,375.5066591
Georgia,2022,3,10931805,4070353,1062852,5104.074964,372.3404323,97.22566401,0.26112035,0.019003646,0.026964276,0.059583242,1606,7755,142841,33.81779192,19.63543994,30.52844792,78.08493503,17.66046876,20.42124796,42.16142579,9.67807474,15.80616505,18.2250641,63.75134278,6.500138855,15.73169368,70.73628156,7.507684861,4.625211974,5.017039674,4.337702643,4206.450083,66.88709934,8.330036899,22.90833279,375.5066591
Georgia,2022,4,10931805,4110303,962462,5326.908814,375.9949066,88.04236812,0.234158406,0.009814874,0.043658028,0.057143254,1606,7755,142841,33.81779192,19.63543994,30.52844792,78.08493503,17.66046876,20.42124796,42.16142579,9.67807474,15.80616505,18.2250641,63.75134278,6.500138855,15.73169368,70.73628156,7.507684861,4.625211974,5.017039674,4.337702643,4206.450083,66.88709934,8.330036899,22.90833279,375.5066591
Georgia,2023,1,11064432,4117354,858758,5726.830693,372.1252026,77.61428693,0.208570359,0.001715445,0.075075788,0.062178401,1606,7755,142841,34.96332971,20.57271733,30.50715092,0,16.64750653,15.72924941,42.1766907,9.668170582,15.36163347,17.16158668,64.14861758,3.931689933,15.37510783,74.59293251,7.45595501,4.621443738,4.783017397,3.366891548,3243.842466,66.89222167,8.29620364,22.87327766,0
Georgia,2023,2,11064432,4100014,930412,5164.24372,370.5580187,84.09035367,0.226928981,-0.004211443,-0.098237053,0.02642921,1606,7755,142841,34.96332971,20.57271733,30.50715092,0,16.64750653,15.72924941,42.1766907,9.668170582,15.36163347,17.16158668,64.14861758,3.931689933,15.37510783,74.59293251,7.45595501,4.621443738,4.783017397,3.366891548,3243.842466,66.89222167,8.29620364,22.87327766,0
Georgia,2023,3,11064432,4150397,894876,5136.182311,375.1116189,80.87862079,0.215612145,0.012288495,-0.005433789,0.019665125,1606,7755,142841,34.96332971,20.57271733,30.50715092,0,16.64750653,15.72924941,42.1766907,9.668170582,15.36163347,17.16158668,64.14861758,3.931689933,15.37510783,74.59293251,7.45595501,4.621443738,4.783017397,3.366891548,3243.842466,66.89222167,8.29620364,22.87327766,0
Georgia,2023,4,11064432,4155989,831582,5543.471643,375.6170222,75.15812832,0.200092445,0.001347341,0.079298068,0.011114996,1606,7755,142841,34.96332971,20.57271733,30.50715092,0,16.64750653,15.72924941,42.1766907,9.668170582,15.36163347,17.16158668,64.14861758,3.931689933,15.37510783,74.59293251,7.45595501,4.621443738,4.783017397,3.366891548,3243.842466,66.89222167,8.29620364,22.87327766,0
Georgia,2024,1,11180878,4133327,772702,6018.101366,369.6782131,69.10924169,0.186944319,-0.005452854,0.085619582,0.003879433,1587,7996,160395,34.82824056,17.36477191,30.5702051,74.69365435,15.90843696,17.17442489,42.24376013,9.989605258,15.08788734,15.91640614,64.64393998,3.073254513,14.81799053,74.05752726,7.675470486,4.585494455,5.007320018,3.710633233,3045.385501,65.59194072,8.3783102,19.93084679,0
Georgia,2024,2,11180878,4156200,856446,5368.800128,371.723938,76.59917227,0.206064674,0.005533799,-0.107891376,0.013703856,1587,7996,160395,34.82824056,17.36477191,30.5702051,74.69365435,15.90843696,17.17442489,42.24376013,9.989605258,15.08788734,15.91640614,64.64393998,3.073254513,14.81799053,74.05752726,7.675470486,4.585494455,5.007320018,3.710633233,3045.385501,65.59194072,8.3783102,19.93084679,0
Georgia,2024,3,11180878,4198760,805524,5315.139539,375.5304369,72.04478933,0.191848069,0.010240123,-0.009994894,0.01165262,1587,7996,160395,34.82824056,17.36477191,30.5702051,74.69365435,15.90843696,17.17442489,42.24376013,9.989605258,15.08788734,15.91640614,64.64393998,3.073254513,14.81799053,74.05752726,7.675470486,4.585494455,5.007320018,3.710633233,3045.385501,65.59194072,8.3783102,19.93084679,0
Georgia,2024,4,11180878,4197962,792105,5771.294296,375.459065,70.84461524,0.188687987,-0.000190056,0.085821784,0.010099401,1587,7996,160395,34.82824056,17.36477191,30.5702051,74.69365435,15.90843696,17.17442489,42.24376013,9.989605258,15.08788734,15.91640614,64.64393998,3.073254513,14.81799053,74.05752726,7.675470486,4.585494455,5.007320018,3.710633233,3045.385501,65.59194072,8.3783102,19.93084679,0
Hawaii,2014,1,1415335,500898,67919,3360.757625,353.9077321,47.98793219,0.135594472,,,,231,555,11972,22.28302444,17.22069969,30.16305421,66.30419075,19.45498147,13.81168741,38.83705829,8.146325075,27.31012831,15.30737331,66.31797284,5.842039491,8.129967719,87.56624194,7.947512754,0,2.801284925,2.929296598,0,85.37317435,0,36.0873325,263.3720167
Hawaii,2014,2,1415335,501341,76611,3332.466846,354.2207322,54.12923442,0.152812158,0.000884412,-0.008417977,,231,555,11972,22.28302444,17.22069969,30.16305421,66.30419075,19.45498147,13.81168741,38.83705829,8.146325075,27.31012831,15.30737331,66.31797284,5.842039491,8.129967719,87.56624194,7.947512754,0,2.801284925,2.929296598,0,85.37317435,0,36.0873325,263.3720167
Hawaii,2014,3,1415335,505205,77872,3333.601403,356.9508279,55.02018957,0.154139409,0.007707329,0.000340456,,231,555,11972,22.28302444,17.22069969,30.16305421,66.30419075,19.45498147,13.81168741,38.83705829,8.146325075,27.31012831,15.30737331,66.31797284,5.842039491,8.129967719,87.56624194,7.947512754,0,2.801284925,2.929296598,0,85.37317435,0,36.0873325,263.3720167
Hawaii,2014,4,1415335,506583,80024,3637.806215,357.924449,56.54067765,0.157968191,0.002727606,0.091254105,,231,555,11972,22.28302444,17.22069969,30.16305421,66.30419075,19.45498147,13.81168741,38.83705829,8.146325075,27.31012831,15.30737331,66.31797284,5.842039491,8.129967719,87.56624194,7.947512754,0,2.801284925,2.929296598,0,85.37317435,0,36.0873325,263.3720167
Hawaii,2015,1,1422999,508789,72440,3455.256973,357.5469835,50.90657126,0.142377292,0.004354666,-0.050181134,0.015753706,223,550,12437,22.46506913,14.42769067,29.8748676,66.74251139,19.45833918,13.81347956,39.36489969,8.170230547,27.8178193,15.31125974,66.61559753,4.794393686,7.748744675,93.08680044,7.655748669,4.245541024,2.801775827,2.929811686,28.31297165,83.86038199,6.711753938,34.96100726,253.1048211
Hawaii,2015,2,1422999,510249,79800,3464.634371,358.5729856,56.07874637,0.156394231,0.002869559,0.002713951,0.017768345,223,550,12437,22.46506913,14.42769067,29.8748676,66.74251139,19.45833918,13.81347956,39.36489969,8.170230547,27.8178193,15.31125974,66.61559753,4.794393686,7.748744675,93.08680044,7.655748669,4.245541024,2.801775827,2.929811686,28.31297165,83.86038199,6.711753938,34.96100726,253.1048211
Hawaii,2015,3,1422999,516031,84542,3463.642599,362.6362352,59.41114505,0.163831243,0.011331722,-0.000286256,0.021428925,223,550,12437,22.46506913,14.42769067,29.8748676,66.74251139,19.45833918,13.81347956,39.36489969,8.170230547,27.8178193,15.31125974,66.61559753,4.794393686,7.748744675,93.08680044,7.655748669,4.245541024,2.801775827,2.929811686,28.31297165,83.86038199,6.711753938,34.96100726,253.1048211
Hawaii,2015,4,1422999,517801,87738,3870.996559,363.8800871,61.65710587,0.169443473,0.003430026,0.117608543,0.022144446,223,550,12437,22.46506913,14.42769067,29.8748676,66.74251139,19.45833918,13.81347956,39.36489969,8.170230547,27.8178193,15.31125974,66.61559753,4.794393686,7.748744675,93.08680044,7.655748669,4.245541024,2.801775827,2.929811686,28.31297165,83.86038199,6.711753938,34.96100726,253.1048211
Hawaii,2016,1,1428885,519361,75052,3518.907704,363.4729177,52.52487079,0.144508348,0.00301274,-0.09095561,0.020778751,211,535,12820,22.12031808,15.1731534,29.32871642,66.70581757,20.63310539,13.19508141,39.72503742,8.188047541,28.03818293,13.56169111,66.8641502,4.370034682,7.618626867,90.11333681,7.654022822,4.244181988,2.805000052,2.815438051,24.6009546,86.48339512,6.61931801,33.05285304,253.1084836
Hawaii,2016,2,1428885,521257,84898,3594.874275,364.7998264,59.41555828,0.162871674,0.00365064,0.021588111,0.021573781,211,535,12820,22.12031808,15.1731534,29.32871642,66.70581757,20.63310539,13.19508141,39.72503742,8.188047541,28.03818293,13.56169111,66.8641502,4.370034682,7.618626867,90.11333681,7.654022822,4.244181988,2.805000052,2.815438051,24.6009546,86.48339512,6.61931801,33.05285304,253.1084836
Hawaii,2016,3,1428885,525897,90555,3721.765838,368.0471137,63.37458928,0.172191513,0.008901559,0.035297914,0.019119006,211,535,12820,22.12031808,15.1731534,29.32871642,66.70581757,20.63310539,13.19508141,39.72503742,8.188047541,28.03818293,13.56169111,66.8641502,4.370034682,7.618626867,90.11333681,7.654022822,4.244181988,2.805000052,2.815438051,24.6009546,86.48339512,6.61931801,33.05285304,253.1084836
Hawaii,2016,4,1428885,528126,84968,3800.850108,369.6070712,59.46454753,0.160885849,0.004238473,0.021249126,0.019940093,211,535,12820,22.12031808,15.1731534,29.32871642,66.70581757,20.63310539,13.19508141,39.72503742,8.188047541,28.03818293,13.56169111,66.8641502,4.370034682,7.618626867,90.11333681,7.654022822,4.244181988,2.805000052,2.815438051,24.6009546,86.48339512,6.61931801,33.05285304,253.1084836
Hawaii,2017,1,1425763,525307,83436,3772.349401,368.4392147,58.52024495,0.158832835,-0.005337741,-0.007498508,0.011448684,196,516,13046,22.2821936,14.55412169,29.08192584,66.97561779,20.49770378,12.63123161,40.10277592,8.172588835,27.90483639,12.62681131,67.47524107,3.622138522,6.039190315,0,7.58481108,4.210421618,2.891486621,2.942852931,23.69454898,86.38969374,6.546591639,30.86357596,249.3834115
Hawaii,2017,2,1425763,531993,85762,3666.41878,373.1286336,60.15165213,0.161208888,0.012727795,-0.028080809,0.020596366,196,516,13046,22.2821936,14.55412169,29.08192584,66.97561779,20.49770378,12.63123161,40.10277592,8.172588835,27.90483639,12.62681131,67.47524107,3.622138522,6.039190315,0,7.58481108,4.210421618,2.891486621,2.942852931,23.69454898,86.38969374,6.546591639,30.86357596,249.3834115
Hawaii,2017,3,1425763,533422,88499,3670.829439,374.1309039,62.07132602,0.165908043,0.002686126,0.001202988,0.014308886,196,516,13046,22.2821936,14.55412169,29.08192584,66.97561779,20.49770378,12.63123161,40.10277592,8.172588835,27.90483639,12.62681131,67.47524107,3.622138522,6.039190315,0,7.58481108,4.210421618,2.891486621,2.942852931,23.69454898,86.38969374,6.546591639,30.86357596,249.3834115
Hawaii,2017,4,1425763,531294,85384,3906.784972,372.6383698,59.88653093,0.160709513,-0.003989337,0.064278534,0.005998569,196,516,13046,22.2821936,14.55412169,29.08192584,66.97561779,20.49770378,12.63123161,40.10277592,8.172588835,27.90483639,12.62681131,67.47524107,3.622138522,6.039190315,0,7.58481108,4.210421618,2.891486621,2.942852931,23.69454898,86.38969374,6.546591639,30.86357596,249.3834115
Hawaii,2018,1,1423102,533184,76053,3850.167092,374.6632357,53.44170692,0.142639314,0.003557352,-0.014492192,0.014995041,187,535,0,22.26595754,11.21707671,29.19944444,66.85573818,19.51185219,12.82739573,40.42887875,8.217773201,27.80106035,12.07704488,67.71107949,3.025273907,4.763353657,92.59423859,7.902205323,4.280112917,3.077399595,3.026809018,23.41284977,87.16228556,6.491388477,25.64249023,249.465258
Hawaii,2018,2,1423102,533125,86835,3722.654923,374.6217769,61.01811395,0.16287925,-0.000110656,-0.033118607,0.002127848,187,535,0,22.26595754,11.21707671,29.19944444,66.85573818,19.51185219,12.82739573,40.42887875,8.217773201,27.80106035,12.07704488,67.71107949,3.025273907,4.763353657,92.59423859,7.902205323,4.280112917,3.077399595,3.026809018,23.41284977,87.16228556,6.491388477,25.64249023,249.465258
Hawaii,2018,3,1423102,536812,85647,3754.686304,377.2125961,60.18331785,0.159547477,0.006915826,0.008604445,0.006355193,187,535,0,22.26595754,11.21707671,29.19944444,66.85573818,19.51185219,12.82739573,40.42887875,8.217773201,27.80106035,12.07704488,67.71107949,3.025273907,4.763353657,92.59423859,7.902205323,4.280112917,3.077399595,3.026809018,23.41284977,87.16228556,6.491388477,25.64249023,249.465258
Hawaii,2018,4,1423102,537314,89702,4018.72753,377.5653467,63.0327271,0.166945213,0.00093515,0.070323112,0.011330826,187,535,0,22.26595754,11.21707671,29.19944444,66.85573818,19.51185219,12.82739573,40.42887875,8.217773201,27.80106035,12.07704488,67.71107949,3.025273907,4.763353657,92.59423859,7.902205323,4.280112917,3.077399595,3.026809018,23.41284977,87.16228556,6.491388477,25.64249023,249.465258
Hawaii,2019,1,1415615,534869,78827,3976.230686,377.8350752,55.68392536,0.147376273,-0.004550412,-0.010574701,0.00316026,178,517,0,23.09714188,11.8534538,29.3276784,67.31245506,19.51507774,12.8298737,41.15986112,8.243718937,27.61999754,12.08184667,68.16083753,2.3627823,4.213885179,91.26047878,8.013045425,4.318079337,3.078265317,3.027714522,2179.431174,88.20001766,6.512514256,23.68468783,244.0603973
Hawaii,2019,2,1415615,535511,83301,3880.704972,378.2885884,58.84438919,0.155554228,0.001200294,-0.024024188,0.004475498,178,517,0,23.09714188,11.8534538,29.3276784,67.31245506,19.51507774,12.8298737,41.15986112,8.243718937,27.61999754,12.08184667,68.16083753,2.3627823,4.213885179,91.26047878,8.013045425,4.318079337,3.078265317,3.027714522,2179.431174,88.20001766,6.512514256,23.68468783,244.0603973
Hawaii,2019,3,1415615,537516,89624,3914.524407,379.7049339,63.31099911,0.166737362,0.003744087,0.008714766,0.001311446,178,517,0,23.09714188,11.8534538,29.3276784,67.31245506,19.51507774,12.8298737,41.15986112,8.243718937,27.61999754,12.08184667,68.16083753,2.3627823,4.213885179,91.26047878,8.013045425,4.318079337,3.078265317,3.027714522,2179.431174,88.20001766,6.512514256,23.68468783,244.0603973
Hawaii,2019,4,1415615,534653,82486,4175.194732,377.6824914,58.26866768,0.154279505,-0.005326353,0.066590548,-0.004952411,178,517,0,23.09714188,11.8534538,29.3276784,67.31245506,19.51507774,12.8298737,41.15986112,8.243718937,27.61999754,12.08184667,68.16083753,2.3627823,4.213885179,91.26047878,8.013045425,4.318079337,3.078265317,3.027714522,2179.431174,88.20001766,6.512514256,23.68468783,244.0603973
Hawaii,2020,1,1451252,532098,71032,4089.81557,366.6475567,48.94532445,0.133494206,-0.0047788,-0.020449145,-0.005180708,166,532,14148,23.66247647,11.74169731,28.94836054,67.1075323,20.41780963,13.11976325,41.57491986,8.265836194,27.08777012,11.70027477,68.35245276,2.447116708,4.62254226,92.47568524,8.107373082,4.338972069,3.289841722,3.185074618,2182.225036,90.28362131,6.54109845,21.77361954,243.7924726
Hawaii,2020,2,1451252,474898,42272,3653.620047,327.233313,29.12795297,0.089012799,-0.107498995,-0.106654081,-0.113187217,166,532,14148,23.66247647,11.74169731,28.94836054,67.1075323,20.41780963,13.11976325,41.57491986,8.265836194,27.08777012,11.70027477,68.35245276,2.447116708,4.62254226,92.47568524,8.107373082,4.338972069,3.289841722,3.185074618,2182.225036,90.28362131,6.54109845,21.77361954,243.7924726
Hawaii,2020,3,1451252,413012,56756,4240.781704,284.5901332,39.10830097,0.137419736,-0.130314299,0.160706819,-0.231628454,166,532,14148,23.66247647,11.74169731,28.94836054,67.1075323,20.41780963,13.11976325,41.57491986,8.265836194,27.08777012,11.70027477,68.35245276,2.447116708,4.62254226,92.47568524,8.107373082,4.338972069,3.289841722,3.185074618,2182.225036,90.28362131,6.54109845,21.77361954,243.7924726
