,State,Year,state_total_pop,state_emp_avg,state_emp_sum,state_hires_total,state_avg_earnings,state_avg_earnings_meanq,econ_emp_per_1k,econ_hires_per_1k,econ_hire_rate_annual,growth_emp_yoy,growth_earn_yoy,growth_hires_yoy,STATE_# Alcohol-Impaired Driving Deaths,STATE_# Driving Deaths,STATE_Premature Deaths,STATE_% Adults with Obesity,STATE_% Children in Poverty,STATE_% Children in Single-Parent Households,STATE_% Drive Alone to Work,STATE_% Excessive Drinking,STATE_% Fair or Poor Health,STATE_% Long Commute - Drives Alone,STATE_% Low Birthweight,STATE_% Severe Housing Problems,STATE_% Smokers,STATE_% Some College,STATE_% Unemployed,STATE_% Uninsured,STATE_% With Access to Exercise Opportunities,STATE_Food Environment Index,STATE_Income Ratio,STATE_Mentally Unhealthy Days,STATE_Physically Unhealthy Days,STATE_Preventable Hospitalization Rate,STATE_Primary Care Physicians Rate,STATE_Social Association Rate,STATE_Teen Birth Rate,STATE_Violent Crime Rate
286,Nevada,2014,2818935.0,1048244.5,4192978.0,860946.0,3395.6355532988728,3394.867160611484,371.8583436652495,305.4153430284842,0.8213217431620199,,,,451.0,1328.0,30737.0,25.03181201411171,23.441928884490064,34.966086787507905,78.06896561155217,18.107319892086903,17.362814183370666,28.682388419740082,8.208281141636824,21.674794808601444,20.752444735334443,55.44350892928584,11.111030174246956,23.833643813476378,86.75364679169404,7.4500043187593175,0.0,3.750528763522394,3.7408290364978263,0.0,57.3810813677364,0.0,46.2018217787096,652.6018946096096
287,Nevada,2015,2868531.0,1089648.0,4358592.0,897485.0,3499.061593285171,3497.9170748136253,379.86272416090327,312.872686402901,0.8236467189404285,0.039497941558481825,0.03045852193584777,0.042440524725127944,418.0,1266.0,31710.0,24.743873954996477,22.69876285108998,36.01921110021014,78.43429245749259,18.099637235923193,17.365756723563386,28.46446599322092,8.170895621825924,22.236781628166025,20.750856588267652,55.587884979008514,9.891902437955803,24.53926896366316,87.44556980778528,7.420864093851522,4.2535095253057955,3.7510811631458747,3.7396965206232737,51.66732894641892,56.28240411501218,4.181226233127711,43.62928423868822,620.7826836152478
288,Nevada,2016,2919555.0,1127631.5,4510526.0,939509.0,3644.6354068239493,3643.7996610491405,386.23403224121483,321.7986987742995,0.8331702333608098,0.03485850476484149,0.04160367277276279,0.046824180905530456,429.0,1316.0,32617.0,25.42620526073323,22.196739468857412,36.608698098356136,78.08256447427897,17.922452565545093,17.4231192082355,28.403205043234326,8.127012085971716,22.668867600174366,17.334590682484144,56.22712960383108,7.773772185150703,23.24574077294673,87.98511622103752,7.4958363517727875,4.287114938553922,3.6316560571730965,3.8018876164346964,45.330798008600624,57.01674991489457,4.11814865237639,40.40985526455757,621.4044204981114
289,Nevada,2017,2972097.0,1165040.75,4660163.0,978428.0,3656.3396636555417,3655.8411918489414,391.99284209095464,329.20459863860435,0.8398229847325083,0.03317506650000466,0.0032113656168949517,0.0414248293523532,454.0,1384.0,33512.0,26.829800978904792,21.627888524499706,36.53805789277123,78.03613727416,16.85945117517306,16.718830651289856,28.881000552808334,8.135020708765845,22.12947957247535,16.99782324140685,56.920525341147076,6.767514134813061,17.334793158742986,0.0,7.61947456627425,4.279196476305335,3.8976175461761304,3.9475258520865832,42.178581483040425,57.14733187437691,4.154678708071907,37.1137759558687,609.2016423125046
290,Nevada,2018,3030725.0,1209034.5,4836138.0,1048293.0,3803.9175112455437,3803.5202564059437,398.92583457753506,345.8885250228906,0.8670496995743298,0.037761554692400244,0.04036218217277339,0.07140535634712007,474.0,1472.0,0.0,26.876010855488374,19.865156126009452,36.88839527377089,78.05617571708353,18.082385467895445,17.924282079351247,29.00407869404185,8.243234915365747,21.330846345981094,15.857481900891875,57.22142818985212,5.702432843076583,14.060292535963791,92.09797917562138,7.901980351236091,4.264762535196514,4.307017955846072,4.0280372288003345,42.46732987651469,56.66518465926799,4.16303037771855,31.177773160358846,609.516093687879
291,Nevada,2019,3090771.0,1244602.75,4978411.0,1042802.0,3914.8453795799505,3914.3385169475296,402.6835860696247,337.392191139363,0.8378593089240723,0.029418722129103844,0.029161481027511812,-0.00523803936494854,465.0,1521.0,0.0,26.526322817187037,19.153315143697156,36.60774213197915,78.25429344990098,18.07800680940642,17.927466882337274,29.763554012898396,8.365797172432307,20.53435117255646,15.857875865750337,57.5791734981797,5.049885174801598,13.141868622308289,73.48694520290651,8.003396725283109,4.254188694722531,4.3071110032680355,4.028307879523218,4224.481618340537,56.714684461650506,4.2454956748537915,28.746106105810703,655.1467739949658
292,Nevada,2020,3116967.0,1151387.5,4605550.0,949476.0,4102.653649184136,4106.21651328243,369.3935482794653,304.61535203933823,0.8246363626494121,-0.07489558415325694,0.04797335562313749,-0.08949541715493449,467.0,1587.0,38029.0,25.743809318481713,18.3942593874109,37.00030701161276,78.23406549256464,19.544346682662407,18.589446706624145,30.601840571298958,8.43216724996806,19.60859749965704,16.797485705977678,58.28033826341602,4.580147447232947,13.097552034926135,93.12434247060749,7.931372228194909,4.251820955368617,3.8792476317396116,4.0259030638294115,4539.057343565075,58.687761532284426,4.091116092584296,26.557025129454473,652.6801031138884
293,Nevada,2021,3148141.0,1187532.25,4750129.0,1213689.0,4584.841364308211,4574.41917285836,377.21698297503195,385.52561654639993,1.02202613865855,0.03139234184842201,0.11753069022045382,0.27827243658607487,465.0,1600.0,38524.0,27.125765237325776,17.55181162470169,27.3511736736624,78.07219496630586,18.546648397165104,20.86496063513441,31.777644044532945,8.547181136201525,18.84349210344146,18.056702410674973,58.50516241580944,3.9048268109031667,12.939975384605823,93.10368332991354,7.833516160807283,4.286886978742098,4.362050551329412,4.449253123444586,4378.027964439966,58.49088080870584,4.255767999024703,24.471335459329207,652.3861245151693
294,Nevada,2022,3176116.0,1306737.5,5226950.0,1215367.0,4767.4073119123,4765.105657218239,411.4262514341416,382.6582530360982,0.9300773873865256,0.1003806422941356,0.03981946878801897,0.0013825617600555001,435.0,1591.0,41372.0,30.563432538358175,16.609299219549914,27.755049011135327,76.87099534882277,18.627399412804596,20.10847739818067,31.683199983879685,8.687268851094293,18.56753485447054,16.657835796929334,59.03667867624259,12.828046862031671,13.4636736766886,90.4441467799228,7.917833511118611,4.30509751725924,4.442489966795881,4.119778670409746,3872.832169542926,58.65751093473916,4.172384541710565,22.53372965047642,652.9791403400246
295,Nevada,2023,3214363.0,1349237.5,5396950.0,1145173.0,4909.724595558602,4909.141255726732,419.7526850576615,356.26747819085773,0.8487556860819537,0.03252374711830035,0.029852134364666976,-0.057755394049698566,435.0,1591.0,41372.0,30.67346413581789,18.6915797935703,27.669452707600488,0.0,20.161994246032673,16.840198353452923,31.8035030891035,8.688351760238255,18.60661374075706,17.228512865535098,59.46409787373757,7.2523979454691325,13.808600739028124,91.49877006304129,7.369356447918297,4.3833327723780116,5.193784143132112,3.7973225869984466,2981.275392978329,59.08050117550507,4.122652088780596,22.532017567733853,0.0
296,Nevada,2024,3267467.0,1373123.75,5492495.0,1053875.0,5140.186530893519,5139.989233967989,420.2410460457596,322.5357746535772,0.7675018365970292,0.01770351772760541,0.04693989058844479,-0.07972419887650163,454.0,1647.0,46230.0,31.159043014053392,16.45560481559569,27.744585668408586,73.70299203179896,15.201924435427035,18.417051679481386,32.12772462583402,8.982698630950672,18.920807910410154,16.48815177016325,59.42288414928077,5.40820701151691,13.750620870950817,90.68482121656895,7.808308943900581,4.403718593073248,5.563110461057368,4.201839352670337,2778.1565784750082,56.66899521212609,4.181266279819417,18.629579079747803,0.0
297,New Hampshire,2014,1334257.0,540518.75,2162075.0,358147.0,4102.942882184938,4102.689499337874,405.1084236395237,268.42429906682145,0.6625986610085219,,,,184.0,574.0,12150.0,26.870933560775775,13.811586898176289,26.630480989788577,81.3487728905615,17.619774151456582,11.404622197972355,36.27929709193956,6.772141723820823,15.80858680840154,16.65097706064124,67.01309933914308,5.535608946740799,12.536676055302832,80.59628504807779,8.869313315696628,0.0,3.308950449576056,3.203030900343787,0.0,91.87716353077406,0.0,17.416737259397372,179.89659838064884
298,New Hampshire,2015,1337480.0,550512.25,2202049.0,376465.0,4207.409619404473,4205.580536177989,411.60409875287854,281.47336782606095,0.6838449098998252,0.018488720326538165,0.02546141640750889,0.05114659623003962,184.0,571.0,12713.0,27.145273499416813,11.083548987648413,27.31454198160186,81.37744493419072,17.620163441696327,11.40119089631247,36.59434473786524,6.798111125456004,16.033707322184046,16.647824416066033,67.63307066788397,5.260229799298069,12.67571756582336,90.15557123266363,8.563500986930647,4.128672246221403,3.3080502138349734,3.2023995125160747,52.986146327421714,92.55798482250202,10.251879727362933,16.85839811825646,188.40408522760353
299,New Hampshire,2016,1343694.0,561743.25,2246973.0,380300.0,4291.592324429354,4290.0339503734685,418.05891073414034,283.0257484218877,0.6769996791238702,0.020400999251151995,0.02000820282309395,0.01018686996135099,183.0,556.0,13092.0,27.29504299341963,12.692699900423756,27.999013402425053,81.23479411703072,19.14272929699768,11.667537102941592,37.333102402779204,6.779014826420585,16.259562201584004,16.109644978693066,68.09466289081307,4.309081064324299,12.871237032148725,84.5407573751478,8.448774125656586,4.150446715217175,3.375129084449287,3.106403838969289,48.62703032833368,93.92455416024036,10.274717767923061,16.069537002865527,188.45142091251518
300,New Hampshire,2017,1350395.0,568545.25,2274181.0,382846.0,4400.89022113895,4400.874805862663,421.0214418744145,283.50667767579114,0.6733782403423474,0.012108734728899725,0.02546791224493327,0.006694714698921904,169.0,542.0,13509.0,27.91233913040259,11.2260212752565,28.46494937826025,81.01698246452008,19.2924979225447,10.991956154929863,37.862621084941814,6.884988131802722,16.1173092229229,14.692598957887624,68.7710955684573,3.43503446089373,11.014325814170466,0.0,8.43880316499987,4.17892040624816,3.566153172441085,3.116493838519532,46.63539233335432,94.11831230610302,10.45983177723324,14.876599044809815,204.01241195343513
301,New Hampshire,2018,1355064.0,573264.75,2293059.0,391402.0,4510.683524061091,4511.351046894308,423.05363436708524,288.8439217631049,0.6827595801067482,0.008301010341745007,0.024947975842425318,0.022348411632875882,187.0,588.0,0.0,27.923119498414835,8.696031847942237,28.27299332674763,80.94623286297356,19.864879800564108,12.225533801914692,37.95124326231086,6.874162950647442,15.996100350612128,14.938831038004352,69.31115812012023,2.8259132361041766,7.8158798836638805,82.42081256205732,8.57873185325564,4.141306179264461,3.7932670115109786,3.373014747980564,48.76498724783479,91.02996197081467,10.352075324623856,12.71832449733948,203.97453606356922
302,New Hampshire,2019,1360783.0,579376.5,2317506.0,388601.0,4668.249973894351,4669.256656450899,425.7670032620925,285.5716157535772,0.6707227510953585,0.010661304397313807,0.03493183438668703,-0.007156325210397494,182.0,582.0,0.0,27.968604619546248,10.099219860918309,27.94156848750031,80.86953746111534,19.865911820462788,12.22560997321986,38.505120801773685,6.885184317479107,15.522988536058,14.938527549269693,70.24369810682491,2.6682899974322956,7.285222661370324,87.5922871114587,8.668384011264102,4.149428289827012,3.7928780153550528,3.3730071414502487,3997.812668147677,90.77992764240882,10.416007253936922,11.671739731229325,198.7303560637674
303,New Hampshire,2020,1378756.0,549651.25,2198605.0,355286.0,5096.823691386129,5093.706758424178,398.6573766496755,257.6859139688241,0.6463844119339308,-0.05130558453786096,0.09180607719990057,-0.08573060800152342,181.0,594.0,15688.0,27.921035339102787,10.18932856865174,27.776475460305086,80.79669156295734,19.87698789143054,11.664867284105778,38.701460954657676,6.848862194804246,15.071479468678373,14.025230097092347,70.5603598481222,2.522676803072901,7.051739334016905,88.337492616666,8.622305614626518,4.193236026449392,3.809754245884876,3.3453866221202624,4105.908317352744,89.8596814809872,10.149903816070742,10.841566140162394,198.68502117829965
304,New Hampshire,2021,1387677.0,565269.0,2261076.0,403269.0,5718.445318954338,5711.302157249707,407.34911654513263,290.6072522640355,0.713410783184643,0.028413926103142674,0.12196255260286494,0.13505457575024066,189.0,600.0,15889.0,28.62752434464216,8.165092236882213,19.193975747193665,80.57871558546569,20.855143732237163,12.89400813718479,38.91044313626298,6.721533851238743,14.492963662875987,16.112440550660686,70.71442920333503,2.541541186520792,7.094548434608206,88.32541549273766,8.671191062473472,4.201020161221765,4.28446968911167,3.529371375452313,3912.607843179645,90.63187110545178,10.25323614910653,9.793728223210692,198.5513244023222
305,New Hampshire,2022,1396678.0,587226.75,2348907.0,406451.0,5690.227926435572,5688.3232445135,420.44533528844875,291.0126743601603,0.6921534143327088,0.03884478009584817,-0.0049344517512892845,0.007890514768058045,195.0,590.0,16248.0,30.170898088177807,8.426533603307275,18.979753732936803,79.49621285034333,20.4206661702782,13.821393979141934,38.78948383235077,6.719695018729188,14.271048954776585,15.890653178470627,70.77989650028104,6.679054882688357,7.735620525765764,73.99506256695382,8.772795375884778,4.202047689576796,4.5227688937848,3.4747724096862513,3495.67232747992,89.9075133996526,10.16911413791975,8.881745734197722,198.50239292116663
306,New Hampshire,2023,1402199.0,598796.5,2395186.0,384381.0,5880.522002884119,5882.050397080381,427.04102627373146,274.1272815056921,0.6419225897278958,0.019702355180515874,0.03344225906390872,-0.054299288229085425,195.0,590.0,16248.0,29.816322148282804,9.396651117280786,18.876458420276528,0.0,21.59799312407258,10.81618571971596,38.46299348380651,6.719497666093563,13.89123060855172,14.954820963358268,70.80955503815298,3.510940498251773,7.896080004618336,84.14985013739039,8.683590132356391,4.2498840012361105,4.808314606825866,2.951001177589987,2616.6716985249595,89.52190737548665,10.11938408909141,8.878699844480401,0.0
307,New Hampshire,2024,1409032.0,603475.75,2413903.0,369104.0,6098.944165527778,6100.564810266307,428.29101823095573,261.95572563291677,0.6116302104931308,0.007814424433008543,0.03714332886375282,-0.039744420249700166,201.0,572.0,17114.0,31.27099590357068,7.84098792646299,18.78612642575613,75.65205284102164,18.414319546853392,11.502450973434245,38.445581505601005,6.695792631894986,13.81360403431942,13.922658534369694,70.97938781365593,2.5225607397258947,6.3401013321375626,84.9931280902725,8.973470794133846,4.217567807507755,4.859530558365324,3.0509702108618453,2525.084367139994,87.00310563263291,9.827100152665587,7.0930025859699635,0.0
308,New Jersey,2014,8867277.0,3258061.75,13032247.0,2161407.0,4781.523860697238,4782.909792976858,367.4252817409448,243.7509282725689,0.6634027117503221,,,,794.0,2946.0,80137.0,24.44760826801734,15.336226363516106,28.911382877795884,71.7683662609627,16.100319613337895,14.94854579370871,40.614629665905326,8.322266903357141,22.090900411577305,15.483984530989616,65.8088185093871,9.559380696718067,14.857116915594474,90.50260247493318,8.315469528440586,0.0,3.2857613786058564,3.2845562848662557,0.0,85.1684207606811,0.0,22.422081865366223,309.1357948356617
309,New Jersey,2015,8870312.0,3308232.25,13232929.0,2283939.0,4914.518355157804,4916.229103958061,372.95556796649316,257.48124755927415,0.6903804894592875,0.015398879410434748,0.02781424883262482,0.05669084998799393,766.0,2898.0,81695.0,24.427582840378108,16.473291976652003,29.345163847804617,71.90668205646901,16.098983756151984,14.951670550032514,40.9183598051568,8.33345668075698,22.810609173032013,15.47986152009084,66.1384006812829,8.2579658357592,14.52506294940311,95.64153627735428,8.085045080714185,4.896299303481404,3.2853706047769236,3.284346503257157,61.147560688958855,85.56273193759249,8.253838603521647,21.439666204364475,301.5582987947334
310,New Jersey,2016,8873584.0,3375026.0,13500104.0,2338479.0,4949.892370903217,4951.2923927219945,380.3453035436414,263.5326379961017,0.6928773289450214,0.020190163492904707,0.007197860133798857,0.02387979713994113,753.0,2870.0,82618.0,24.72452507352159,15.701819309987936,29.54239425122498,71.96014406110052,17.808513763998853,14.954918643921102,41.532159947998466,8.284852746859992,23.13686282732046,14.617324848674448,66.62713599480308,6.685793483604014,14.982620857596993,94.6157124415793,8.176760855591157,4.973114920094525,3.385647681928745,3.2278784536214458,56.115341730015736,85.60710517793375,8.269855418892474,20.11603171330958,301.6057306405963
311,New Jersey,2017,8888147.0,3425829.75,13703319.0,2400619.0,5051.765203670731,5054.586113390291,385.43801649545173,270.09218006857895,0.7007408935017859,0.015052847000289776,0.020580817749967655,0.02657282789368645,700.0,2876.0,83427.0,25.6354365313715,15.416215989677038,29.444713476399784,71.9190672828721,17.353858103562036,15.23001712948405,41.78317045161382,8.229920963447418,23.156073760338177,13.728771932292904,67.04306208369583,5.653101535088387,12.514226803168734,0.0,8.233949584767219,5.034117794529311,3.425062274294151,3.2454360525736026,51.12121429359798,85.31135012135151,8.334674172109105,18.52830773903317,277.1199848534307
312,New Jersey,2018,8891730.0,3468633.5,13874534.0,2436711.0,5165.869894152842,5168.832784562836,390.0965841292977,274.0423966989551,0.7024988370780597,0.012494418323035463,0.02258709300250126,0.01503445569663491,663.0,2849.0,0.0,25.95865884366709,14.311003741679066,29.44638082083123,71.80708447922665,17.436586318574943,15.991327994858215,41.94046867145089,8.147249447822821,22.90713648260049,14.189032207281763,67.72984099097047,4.9965827580060385,9.928135308304974,95.07474279942743,8.558208458871334,5.092917533201034,3.5721682122241525,3.525202308524495,50.253291350502096,84.36608419503065,8.318679599802929,15.388815933652932,277.1414462160001
313,New Jersey,2019,8891258.0,3505412.25,14021649.0,2465897.0,5299.947308479908,5302.258995295787,394.2537996310533,277.3394945912041,0.7034542085599205,0.010603238998873764,0.02595446983262709,0.011977620653413555,643.0,2885.0,0.0,26.231273054949032,13.693276125830563,29.31449476493197,71.64244393693134,17.43590943246418,15.99187514597527,42.35820325987616,8.104926558235773,22.434077739616615,14.189201123731637,68.48351150914833,4.666436758613532,9.110223599456543,94.50945793947812,8.59567763076946,5.113088103846147,3.5723284093424357,3.5255120689748436,4585.6845482382805,83.81601155533896,8.38412221741023,14.0272848635564,250.48787751844853
314,New Jersey,2020,9272794.0,3235274.75,12941099.0,2314546.0,5804.542961614002,5793.2783112338675,348.8996682121915,249.60610577567022,0.7154094099736042,-0.07706297597379595,0.09520767354172392,-0.06137766500385053,637.0,2907.0,91120.0,26.423704980397495,13.416407417225058,29.188990762020822,71.41644324200435,18.166594904083095,16.572115413609183,42.83520072806535,8.022875156390601,21.79624275835107,13.49813238849441,69.3331982691084,4.183469413864597,8.935514796304023,94.82428914361277,8.58179820451096,5.128334103604623,3.8880933628987187,3.538951645254712,4591.3455689838465,85.21051993606243,8.446523074538154,12.881386780198145,251.86950722841482
315,New Jersey,2021,9270541.0,3366082.0,13464328.0,2650264.0,6088.734383773182,6088.301335568891,363.0944515535825,285.8801875748136,0.7873438614983236,0.04043157385628531,0.04896017206497835,0.14504702002034092,637.0,2910.0,91585.0,27.046842908089182,12.048243635403802,22.44763706652598,71.33499213599457,18.28068842936964,16.68202359840956,43.46892456438088,7.973129257387497,21.29399151663017,15.16705499171583,70.07178838728294,3.5888873187747974,8.709725331110635,94.7972333234068,8.794841789707851,5.100404019606605,4.301616402220564,3.910517138723637,4387.802511956961,84.74444522709085,8.601158277583826,11.855856730046735,250.83894350750154
316,New Jersey,2022,9295227.0,3561549.75,14246199.0,2645812.0,6265.273234074577,6268.963323115204,383.15898578915824,284.64199959828846,0.7428822242339869,0.058069812321862625,0.02899434253067116,-0.0016798326506340501,669.0,2933.0,100993.0,27.819790307434126,12.333993758301975,22.1566842409339,69.77356465627777,18.281272881272706,16.679254089787047,43.5986288446748,7.904922035499351,20.869138998685358,15.167131579370693,71.05464887487001,9.847862762008713,9.240856411518124,91.39695827689857,8.88607341165525,5.032009200513039,4.3015800847800225,3.9102310549909554,3933.785407607582,85.22634530603717,8.599195122506792,11.01979751494829,250.60712678223933
317,New Jersey,2023,9379642.0,3638628.75,14554515.0,2323183.0,6424.009255134919,6427.672121885785,387.9283185861465,247.68354698398937,0.6384776133041877,0.021641983240582276,0.02533584971155505,-0.12193950288229095,669.0,2933.0,100993.0,27.070517382219915,13.707473483529542,21.764872478291934,0.0,19.62826015623321,11.48864070718264,43.36895077658614,7.90628221299902,20.2781322917974,12.657680730245355,71.44463320727976,6.3878527595307455,8.692017517164054,96.11166347371538,8.516403142038897,5.025769468535635,4.372633670927491,2.4821575198765475,2868.907009030835,84.47920730876508,8.468725951312335,11.027714007485905,0.0
318,New Jersey,2024,9500851.0,3673350.25,14693401.0,2169818.0,6668.014452542335,6670.996236944965,386.6338131184249,228.38143656815583,0.5906918350625563,0.009542468436770308,0.03798331971772528,-0.06601503196261337,694.0,3030.0,106997.0,28.848258487581795,12.454008140954953,21.311838335074928,65.6216252331388,16.560151618788325,14.131744630033667,43.215453542003765,7.825754837245354,19.89427070581436,12.652596372682826,71.73294322395519,3.73461381298289,8.23534563314386,96.29240499604234,8.846000984543384,4.607301800924814,4.639577563161819,3.2426911771673486,2930.1331104971546,78.1161197852866,8.0206882776474,9.625013859442772,0.0
319,New Mexico,2014,2090236.0,616042.0,2464168.0,512502.0,3263.207168504745,3262.513755335529,294.723657998427,245.18858157643444,0.8319270439353161,,,,612.0,1794.0,22920.0,23.720769425079272,28.68529027344281,39.284130580068094,78.41701916504645,13.62182968813091,17.289436216771694,25.317431333112623,8.694927127845851,16.886152988490224,18.58747232369933,58.0865686047721,6.936185014416151,22.972080241692403,69.48855722980093,6.4409731714523355,0.0,3.5700691692229967,3.817168157088482,0.0,73.78321995064672,0.0,58.10928683266184,555.2101005370292
320,New Mexico,2015,2090071.0,625448.75,2501795.0,513938.0,3284.4780395675903,3284.2833868589014,299.24760929174175,245.89499591162215,0.8217108116372445,0.01526965693897494,0.0065183943171441385,0.0028019402851110825,592.0,1738.0,23674.0,23.733386138557016,29.98873526306044,39.85595076091308,78.84537819734302,13.62252105311255,17.28711287798357,25.239099341601314,8.747375749723348,17.440855547041895,18.578204807396496,58.337938624627576,6.917221485064906,21.51311487079342,75.23983462444257,6.201004176413146,4.935629228120388,3.5697649027234,3.8167653156280337,46.839439349189576,73.65635575969429,8.127855150056016,56.243805857992385,549.4298348517411
321,New Mexico,2016,2092555.0,626572.25,2506289.0,508673.0,3274.4660655654634,3273.913839882483,299.429286207531,243.08703952823222,0.8118345490085142,0.0017963102492410449,-0.003048269430184701,-0.010244426370496051,582.0,1758.0,24267.0,23.733279412010678,27.709123248851284,40.23590796379891,79.29332097454731,15.270057513422586,18.832368324846897,25.487101127568927,8.74073141823571,17.865087744184297,17.528182246105835,58.91133801384013,6.614552462064346,21.86997283145472,73.70379747431369,6.298652126228462,5.030098535806363,3.8190185204212073,4.123468917184972,42.945068741323404,76.21664535034921,8.132732612782709,53.54142225376798,549.1412233596684
322,New Mexico,2017,2092844.0,631165.0,2524660.0,523036.0,3345.739993900169,3345.665613615064,301.5824399716367,249.9163817274484,0.82868346628853,0.00732996075073545,0.021766580232492738,0.028236214621180995,548.0,1707.0,25048.0,24.159245170686393,27.018319186714344,40.01911067631573,79.65523896183485,13.937755310118906,19.55872139745142,25.287612215721765,8.752464518720107,18.063742904533893,16.476789671389366,59.10795164185203,6.6634827413812046,17.060464339624367,0.0,6.239580972112589,5.097099814298085,3.8577129588276784,4.152017785180581,40.62892883559405,76.11726498054323,8.19172122891761,49.840682164971966,555.5431043739917
323,New Mexico,2018,2093754.0,642376.5,2569506.0,550361.0,3473.845952490479,3473.601116880848,306.8061004301365,262.8584828972267,0.8567576802700597,0.017763183953482847,0.03828927496573793,0.05224305783923095,553.0,1763.0,0.0,24.573446641773582,27.51401860008387,39.96252554343327,79.77162545372735,16.272650250418682,20.065174744895067,25.55335884731444,8.917365143064757,18.30803108793787,15.51978151984075,59.591859545809754,6.816594114216887,13.120881929477697,77.75155919508168,6.656795163137599,5.083520174543576,4.064481736083502,4.27647207991445,37.05850107032631,75.56129520297037,8.075320425124625,41.6911587003142,554.8853900684882
324,New Mexico,2019,2099634.0,655866.0,2623464.0,564205.0,3614.71996299549,3614.0522868303087,312.37158476191564,268.7158809583004,0.8602443181991444,0.020999367193538367,0.04055275116733811,0.025154398658335166,556.0,1779.0,0.0,25.79562547567814,25.50722673570727,39.7701369380077,80.0678157424572,16.27862498582151,20.056802251560754,26.279966222684525,9.028219156582763,18.211816608923975,15.51129863902656,59.74524045112145,6.22330803839812,11.164520738426749,77.16458883635308,6.613238116738441,5.059865971423861,4.063011437850512,4.274956664834169,3118.0312549711043,74.41346305598023,8.196006681427813,38.076311459487236,612.7221037984708
325,New Mexico,2020,2118606.0,621064.75,2484259.0,460089.0,3796.3109555002115,3800.602230751546,293.1478292801965,217.16591003707154,0.7408068160364921,-0.05306152476268018,0.050236531284221175,-0.18453576271036237,567.0,1860.0,27746.0,26.77275515126456,25.036970017077266,39.453497115750025,78.49625205918778,16.390282385509064,20.632347851842752,25.287802970443774,9.071132659512449,17.871270478827064,16.633412404656973,59.56510559043506,5.015517485389725,10.990330140539754,77.19971514463586,6.554059036932775,4.885608370484909,4.490244405283918,4.427009060158749,3039.9216305438576,75.81896397914478,7.853811776434957,34.850052058974654,610.0832226756111
326,New Mexico,2021,2117333.0,622955.25,2491821.0,585068.0,4073.8214446382785,4069.0737986616077,294.2169465077057,276.3230913606882,0.9391814259531484,0.00304396602769679,0.07310004169600524,0.27164092164776815,566.0,1898.0,28395.0,27.472136787175184,23.296682808042004,29.64008303178395,80.23799771563009,16.757326938678005,21.330986962796857,27.07625739550652,9.133259393654269,17.361362681254356,17.376207061715327,60.13108487552052,4.9431297820105105,11.504549784937335,77.19875698007218,6.776785087655083,4.9670207157295545,4.635084747658141,4.4740030528046875,2844.508524166959,74.8455240625825,7.671009494476598,31.509330564305596,609.3833555425749
327,New Mexico,2022,2113868.0,656771.25,2627085.0,599267.0,4273.807504134811,4271.593977750307,310.6964342144353,283.49310363750243,0.9124440206540709,0.05428319289387159,0.04909053138785509,0.02426897386286722,588.0,1998.0,31249.0,31.499388088565606,21.371580391963924,29.946165696308896,78.99665381617619,16.60959141545338,21.67976311671306,27.702818056756616,9.12747286987867,17.192389258946676,15.996586021454512,61.73779530171755,8.486667442297007,12.085022908057782,72.43704471313733,6.858806131697912,4.988142802417451,4.669015645221535,4.317389353953376,2702.1923147519146,75.80861529669781,7.833716486417613,28.46179953493226,608.6452484010096
328,New Mexico,2023,2121164.0,675696.0,2702784.0,559224.0,4495.183973266084,4495.248868816609,318.5496265258132,263.6401522937406,0.8276266249911203,0.028814827080204865,0.051798418369825024,-0.06681996505731168,588.0,1998.0,31249.0,30.07986709184203,22.677912693219383,30.158542071049386,0.0,15.998815567927972,14.929941154950772,28.28169882196756,9.126198365741395,16.740851994480288,16.21971106430243,62.08543680298234,6.885537990391934,11.816304974766084,74.23954648585493,6.692660444925522,5.065434134290294,4.6329155709802645,3.210486476376166,1928.3326216171874,75.16462989188955,7.691235980740912,28.463951487975486,0.0
329,New Mexico,2024,2130256.0,684209.5,2736838.0,528673.0,4701.002892388954,4700.720393007877,321.18651467241494,248.17345896455637,0.7726770820925463,0.012599601004001799,0.045786539627059496,-0.054631060183396994,596.0,2073.0,35671.0,34.53176233279005,22.438794539247866,30.47317245618585,76.28011469695844,14.539575340812865,18.785298339730062,28.35359261985414,9.416589507000877,16.599192245155848,15.632375216875342,62.839112836292806,4.09926215011375,12.587575937066854,75.32869960588332,6.752163120301034,5.081063443445205,5.213179019316567,3.7500668436424034,1926.6764393575231,74.21619170780882,7.59454222837772,23.64108575718761,0.0
330,New York,2014,19653431.0,7457338.25,29829353.0,5103643.0,5261.373095152282,5264.3918150642185,379.442055181103,259.6820371974746,0.6843786387187144,,,,1424.0,5934.0,177032.0,24.527959891583308,22.8318297451473,34.75488815615256,53.393043562576096,16.678089683170334,15.35850669025678,41.46182660930806,8.147122433736888,23.964203677859278,16.170822366842714,64.96899732520951,8.612996258892702,13.104197448111597,89.60453076542382,8.302914045636356,0.0,3.431848327144507,3.5182445039749037,0.0,82.25480196455163,0.0,24.459222765286246,392.72446174077635
